datetime,Average Tone,query_name
2025-02-19 00:00:00+00:00,7.767,organic_food
2025-02-20 00:00:00+00:00,2.6331,organic_food
2025-02-21 00:00:00+00:00,0.0,organic_food
2025-02-22 00:00:00+00:00,0.0,organic_food
2025-02-23 00:00:00+00:00,0.0,organic_food
2025-02-24 00:00:00+00:00,0.0,organic_food
2025-02-25 00:00:00+00:00,0.0,organic_food
2025-02-26 00:00:00+00:00,0.4878,organic_food
2025-02-27 00:00:00+00:00,0.0,organic_food
2025-02-28 00:00:00+00:00,3.11,organic_food
2025-03-01 00:00:00+00:00,3.876,organic_food
2025-03-02 00:00:00+00:00,0.0,organic_food
2025-03-03 00:00:00+00:00,0.0,organic_food
2025-03-04 00:00:00+00:00,-0.114,organic_food
2025-03-05 00:00:00+00:00,0.0,organic_food
2025-03-06 00:00:00+00:00,-0.2985,organic_food
2025-03-07 00:00:00+00:00,0.0,organic_food
2025-03-08 00:00:00+00:00,0.5137,organic_food
2025-03-09 00:00:00+00:00,0.0,organic_food
2025-03-10 00:00:00+00:00,0.0,organic_food
2025-03-11 00:00:00+00:00,0.0,organic_food
2025-03-12 00:00:00+00:00,0.0,organic_food
2025-03-13 00:00:00+00:00,1.3878,organic_food
2025-03-14 00:00:00+00:00,3.3384,organic_food
2025-03-15 00:00:00+00:00,0.0,organic_food
2025-03-16 00:00:00+00:00,-0.81,organic_food
2025-03-17 00:00:00+00:00,0.0,organic_food
2025-03-18 00:00:00+00:00,2.1127,organic_food
2025-03-19 00:00:00+00:00,0.0,organic_food
2025-03-20 00:00:00+00:00,1.8248,organic_food
2025-03-21 00:00:00+00:00,0.0,organic_food
2025-03-22 00:00:00+00:00,-1.8059,organic_food
2025-03-23 00:00:00+00:00,0.0,organic_food
2025-03-24 00:00:00+00:00,6.8229,organic_food
2025-03-25 00:00:00+00:00,0.0,organic_food
2025-03-26 00:00:00+00:00,0.0,organic_food
2025-03-27 00:00:00+00:00,0.0,organic_food
2025-03-28 00:00:00+00:00,0.3015,organic_food
2025-03-29 00:00:00+00:00,0.0,organic_food
2025-03-30 00:00:00+00:00,-1.4691,organic_food
2025-03-31 00:00:00+00:00,2.044,organic_food
2025-04-01 00:00:00+00:00,0.0,organic_food
2025-04-02 00:00:00+00:00,0.0,organic_food
2025-04-03 00:00:00+00:00,0.0,organic_food
2025-04-04 00:00:00+00:00,0.0,organic_food
2025-04-05 00:00:00+00:00,0.0,organic_food
2025-04-06 00:00:00+00:00,0.0,organic_food
2025-04-07 00:00:00+00:00,0.0,organic_food
2025-04-08 00:00:00+00:00,-3.263,organic_food
2025-04-09 00:00:00+00:00,-0.2456,organic_food
2025-04-10 00:00:00+00:00,0.0,organic_food
2025-04-11 00:00:00+00:00,0.0,organic_food
2025-04-12 00:00:00+00:00,7.8947,organic_food
2025-04-13 00:00:00+00:00,1.0031,organic_food
2025-04-14 00:00:00+00:00,0.0,organic_food
2025-04-15 00:00:00+00:00,0.0,organic_food
2025-04-16 00:00:00+00:00,0.0,organic_food
2025-04-17 00:00:00+00:00,7.1948,organic_food
