time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,et0_fao_evapotranspiration,is_forecast,day_of_year,temp_historical_mean,precip_historical_mean,temp_anomaly,precip_anomaly,temp_anomaly_category,temp_range,is_rainy,is_hot,is_cold,is_windy,month,season,day_of_week,is_weekend
2024-07-30,26.2,11.6,19.7,0.0,0.0,0.0,0.0,8.3,19.4,51144.0,4.65,False,212,17.866666666666664,2.966666666666667,1.8333333333333357,-2.966666666666667,normal,14.6,False,True,False,False,7,summer,1,False
2024-07-31,28.4,15.2,22.4,0.0,0.0,0.0,0.0,13.3,22.3,34149.66,4.45,False,213,19.2,6.266666666666667,3.1999999999999993,-6.266666666666667,warm,13.2,False,True,False,False,7,summer,2,False
2024-08-01,26.5,16.5,21.9,0.0,0.0,0.0,0.0,14.4,25.2,50394.31,4.86,False,214,19.3,3.1666666666666665,2.599999999999998,-3.1666666666666665,warm,10.0,False,True,False,False,8,summer,3,False
2024-08-02,21.0,16.8,18.9,0.0,0.0,0.0,0.0,14.8,29.2,7852.01,2.4,False,215,18.266666666666666,1.1333333333333333,0.6333333333333329,-1.1333333333333333,normal,4.199999999999999,False,False,False,False,8,summer,4,False
2024-08-03,24.4,13.9,19.7,0.0,0.0,0.0,0.0,8.6,20.5,46348.28,3.54,False,216,18.633333333333333,3.1,1.0666666666666664,-3.1,normal,10.499999999999998,False,False,False,False,8,summer,5,True
2024-08-04,22.8,16.5,19.4,7.5,7.5,0.0,15.0,19.6,33.5,23548.83,2.79,False,217,18.333333333333332,5.2,1.0666666666666664,2.3,normal,6.300000000000001,True,False,False,False,8,summer,6,True
2024-08-05,22.1,14.2,18.4,0.1,0.1,0.0,1.0,16.0,31.0,43615.61,3.79,False,218,16.833333333333332,4.1000000000000005,1.5666666666666664,-4.000000000000001,normal,7.900000000000002,False,False,False,False,8,summer,0,False
2024-08-06,25.0,12.2,19.9,0.0,0.0,0.0,0.0,11.6,19.8,49284.39,4.05,False,219,18.133333333333333,0.5333333333333333,1.7666666666666657,-0.5333333333333333,normal,12.8,False,False,False,False,8,summer,1,False
2024-08-07,28.8,15.9,22.6,0.0,0.0,0.0,0.0,13.1,22.3,45913.02,4.84,False,220,19.566666666666666,1.5666666666666667,3.033333333333335,-1.5666666666666667,warm,12.9,False,True,False,False,8,summer,2,False
2024-08-08,23.4,16.9,20.3,0.5,0.5,0.0,1.0,17.5,35.3,42737.25,3.73,False,221,19.233333333333334,0.2333333333333333,1.0666666666666664,0.2666666666666667,normal,6.5,False,False,False,False,8,summer,3,False
2024-08-09,25.5,14.6,19.9,3.1,3.1,0.0,7.0,24.0,43.6,23210.54,3.11,False,222,18.466666666666665,1.1,1.4333333333333336,2.0,normal,10.9,True,True,False,False,8,summer,4,False
2024-08-10,26.1,15.5,20.6,0.0,0.0,0.0,0.0,20.5,38.2,49375.66,4.25,False,223,19.400000000000002,0.0,1.1999999999999993,0.0,normal,10.600000000000001,False,True,False,False,8,summer,5,True
2024-08-11,25.0,16.3,20.7,0.0,0.0,0.0,0.0,18.1,35.6,43200.0,4.3,False,224,21.3,2.0,-0.6000000000000014,-2.0,normal,8.7,False,False,False,False,8,summer,6,True
2024-08-12,26.8,12.8,20.3,0.0,0.0,0.0,0.0,10.5,18.0,49192.61,4.61,False,225,21.766666666666666,0.0,-1.466666666666665,0.0,normal,14.0,False,True,False,False,8,summer,0,False
2024-08-13,29.9,15.2,22.8,0.0,0.0,0.0,0.0,18.5,36.7,49078.02,6.08,False,226,23.7,0.03333333333333333,-0.8999999999999986,-0.03333333333333333,normal,14.7,False,True,False,False,8,summer,1,False
2024-08-14,32.9,19.0,25.5,1.6,1.6,0.0,3.0,19.9,39.2,47870.14,6.57,False,227,25.333333333333332,5.666666666666667,0.16666666666666785,-4.066666666666666,normal,13.899999999999999,True,True,False,False,8,summer,2,False
2024-08-15,28.0,19.9,23.6,2.1,2.1,0.0,6.0,17.3,33.8,48488.54,4.1,False,228,22.26666666666667,3.3000000000000003,1.3333333333333321,-1.2000000000000002,normal,8.100000000000001,True,True,False,False,8,summer,3,False
2024-08-16,29.1,17.0,23.6,0.0,0.0,0.0,0.0,21.5,41.4,48041.38,4.8,False,229,20.933333333333334,0.3666666666666667,2.666666666666668,-0.3666666666666667,warm,12.100000000000001,False,True,False,False,8,summer,4,False
2024-08-17,29.4,18.8,23.2,0.0,0.0,0.0,0.0,13.1,23.0,44997.14,3.84,False,230,21.599999999999998,0.39999999999999997,1.6000000000000014,-0.39999999999999997,normal,10.599999999999998,False,True,False,False,8,summer,5,True
2024-08-18,24.5,16.6,20.6,0.1,0.1,0.0,1.0,17.9,31.0,21581.98,2.9,False,231,22.133333333333336,0.03333333333333333,-1.533333333333335,0.06666666666666668,normal,7.899999999999999,False,False,False,False,8,summer,6,True
2024-08-19,22.8,15.9,19.4,0.0,0.0,0.0,0.0,16.0,32.0,40674.59,3.41,False,232,20.966666666666665,0.06666666666666667,-1.5666666666666664,-0.06666666666666667,normal,6.9,False,False,False,False,8,summer,0,False
2024-08-20,27.2,13.1,20.9,0.2,0.2,0.0,1.0,15.3,31.3,46469.49,4.64,False,233,20.400000000000002,0.06666666666666667,0.49999999999999645,0.13333333333333336,normal,14.1,False,True,False,False,8,summer,1,False
2024-08-21,23.0,15.1,19.9,0.7,0.7,0.0,5.0,28.4,53.3,45887.22,4.22,False,234,18.933333333333334,0.26666666666666666,0.966666666666665,0.4333333333333333,normal,7.9,False,False,False,False,8,summer,2,False
2024-08-22,24.7,14.2,19.2,0.0,0.0,0.0,0.0,20.7,38.9,35722.61,4.22,False,235,18.099999999999998,0.3666666666666667,1.1000000000000014,-0.3666666666666667,normal,10.5,False,False,False,False,8,summer,3,False
2024-08-23,30.5,16.7,23.1,0.0,0.0,0.0,0.0,27.7,51.1,36407.93,6.19,False,236,19.833333333333332,0.0,3.2666666666666693,0.0,warm,13.8,False,True,False,False,8,summer,4,False
2024-08-24,31.8,17.1,25.3,0.0,0.0,0.0,0.0,23.0,42.8,45878.43,6.04,False,237,21.099999999999998,1.9666666666666666,4.200000000000003,-1.9666666666666666,warm,14.7,False,True,False,False,8,summer,5,True
2024-08-25,25.5,15.7,21.3,0.0,0.0,0.0,0.0,26.0,46.4,25871.75,3.9,False,238,19.3,0.3,2.0,-0.3,normal,9.8,False,True,False,False,8,summer,6,True
2024-08-26,25.0,15.2,20.3,0.0,0.0,0.0,0.0,10.2,24.5,39640.68,3.55,False,239,19.333333333333332,0.26666666666666666,0.9666666666666686,-0.26666666666666666,normal,9.8,False,False,False,False,8,summer,0,False
2024-08-27,26.7,12.8,20.2,0.0,0.0,0.0,0.0,13.8,29.9,45359.66,4.59,False,240,18.733333333333334,3.0666666666666664,1.466666666666665,-3.0666666666666664,normal,13.899999999999999,False,True,False,False,8,summer,1,False
2024-08-28,30.2,16.2,23.4,0.0,0.0,0.0,0.0,19.1,38.5,44888.8,5.27,False,241,18.966666666666665,2.4,4.433333333333334,-2.4,warm,14.0,False,True,False,False,8,summer,2,False
2024-08-29,34.1,20.6,27.4,0.0,0.0,0.0,0.0,13.2,24.1,44253.82,4.85,False,242,20.666666666666668,0.10000000000000002,6.733333333333331,-0.10000000000000002,very_warm,13.5,False,True,False,False,8,summer,3,False
2024-08-30,28.0,17.0,22.9,2.4,2.4,0.0,5.0,18.8,36.0,36911.65,3.86,False,243,18.966666666666665,1.5333333333333332,3.9333333333333336,0.8666666666666667,warm,11.0,True,True,False,False,8,summer,4,False
2024-08-31,23.5,15.2,19.1,0.0,0.0,0.0,0.0,17.9,30.6,38134.95,3.71,False,244,18.433333333333334,0.19999999999999998,0.6666666666666679,-0.19999999999999998,normal,8.3,False,False,False,False,8,summer,5,True
2024-09-01,24.7,13.6,19.1,0.8,0.8,0.0,1.0,16.0,34.2,42668.8,4.14,False,245,17.733333333333334,4.966666666666667,1.3666666666666671,-4.166666666666667,normal,11.1,False,False,False,False,9,autumn,6,True
2024-09-02,26.3,12.6,20.0,0.0,0.0,0.0,0.0,14.2,30.2,43314.89,4.39,False,246,18.5,0.0,1.5,0.0,normal,13.700000000000001,False,True,False,False,9,autumn,0,False
2024-09-03,32.5,18.0,24.7,0.1,0.1,0.0,1.0,16.6,32.8,43318.05,4.62,False,247,21.166666666666668,0.03333333333333333,3.5333333333333314,0.06666666666666668,warm,14.5,False,True,False,False,9,autumn,1,False
2024-09-04,33.7,20.0,26.7,0.0,0.0,0.0,0.0,23.4,44.6,43389.95,6.48,False,248,21.633333333333336,1.7666666666666666,5.066666666666663,-1.7666666666666666,very_warm,13.700000000000003,False,True,False,False,9,autumn,2,False
2024-09-05,30.8,21.5,25.7,0.0,0.0,0.0,0.0,31.8,59.0,43311.19,7.44,False,249,21.066666666666666,0.03333333333333333,4.633333333333333,-0.03333333333333333,warm,9.3,False,True,False,False,9,autumn,3,False
2024-09-06,29.0,20.0,24.3,0.0,0.0,0.0,0.0,24.5,46.4,43249.11,6.47,False,250,20.833333333333332,0.0,3.4666666666666686,0.0,warm,9.0,False,True,False,False,9,autumn,4,False
2024-09-07,30.9,16.8,24.2,0.0,0.0,0.0,0.0,16.7,33.1,43133.57,5.2,False,251,21.066666666666666,0.0,3.133333333333333,0.0,warm,14.099999999999998,False,True,False,False,9,autumn,5,True
2024-09-08,31.5,20.5,25.8,0.0,0.0,0.0,0.0,17.4,33.8,43036.78,5.18,False,252,22.2,0.0,3.6000000000000014,0.0,warm,11.0,False,True,False,False,9,autumn,6,True
2024-09-09,24.4,15.7,18.8,7.5,7.5,0.0,12.0,28.9,49.7,9282.19,1.35,False,253,19.766666666666666,5.066666666666666,-0.966666666666665,2.4333333333333336,normal,8.7,True,False,False,False,9,autumn,0,False
2024-09-10,19.0,14.1,16.5,0.1,0.1,0.0,1.0,22.7,41.0,24899.66,2.64,False,254,18.733333333333334,2.4666666666666663,-2.2333333333333343,-2.3666666666666663,cold,4.9,False,False,False,False,9,autumn,1,False
2024-09-11,17.0,11.6,14.9,0.5,0.5,0.0,3.0,27.0,49.7,5746.95,2.0,False,255,17.466666666666665,2.0,-2.5666666666666647,-1.5,cold,5.4,False,False,False,False,9,autumn,2,False
2024-09-12,15.4,8.7,12.0,0.2,0.2,0.0,2.0,12.6,27.4,34422.26,2.19,False,256,15.5,3.6333333333333333,-3.5,-3.433333333333333,cold,6.700000000000001,False,False,False,False,9,autumn,3,False
2024-09-13,15.0,9.1,11.5,7.0,7.0,0.0,11.0,23.4,40.0,0.0,1.29,False,257,14.299999999999999,2.6333333333333333,-2.799999999999999,4.366666666666667,cold,5.9,True,False,False,False,9,autumn,4,False
2024-09-14,17.5,11.2,13.7,1.0,1.0,0.0,3.0,30.9,56.2,37699.24,3.22,False,258,15.666666666666666,2.3000000000000003,-1.9666666666666668,-1.3000000000000003,normal,6.300000000000001,False,False,False,False,9,autumn,5,True
2024-09-15,18.0,9.2,13.6,0.0,0.0,0.0,0.0,26.0,48.2,28497.02,2.92,False,259,16.0,0.16666666666666666,-2.4000000000000004,-0.16666666666666666,cold,8.8,False,False,False,False,9,autumn,6,True
2024-09-16,18.9,12.6,15.3,6.5,6.5,0.0,10.0,25.3,48.6,3605.41,1.24,False,260,16.566666666666666,2.2666666666666666,-1.2666666666666657,4.233333333333333,normal,6.299999999999999,True,False,False,False,9,autumn,0,False
2024-09-17,24.6,14.0,18.5,0.0,0.0,0.0,0.0,19.5,35.6,41130.96,3.03,False,261,19.099999999999998,0.3333333333333333,-0.5999999999999979,-0.3333333333333333,normal,10.600000000000001,False,False,False,False,9,autumn,1,False
2024-09-18,25.3,13.8,18.9,0.0,0.0,0.0,0.0,17.4,29.5,39007.46,3.16,False,262,18.8,0.03333333333333333,0.09999999999999787,-0.03333333333333333,normal,11.5,False,True,False,False,9,autumn,2,False
2024-09-19,23.6,14.6,18.4,0.1,0.1,0.0,1.0,22.0,40.3,37040.67,3.15,False,263,19.433333333333334,0.03333333333333333,-1.033333333333335,0.06666666666666668,normal,9.000000000000002,False,False,False,False,9,autumn,3,False
2024-09-20,22.8,13.4,17.3,0.0,0.0,0.0,0.0,21.8,41.0,40394.69,3.93,False,264,19.266666666666666,0.06666666666666667,-1.966666666666665,-0.06666666666666667,normal,9.4,False,False,False,False,9,autumn,4,False
2024-09-21,22.9,10.9,16.4,0.0,0.0,0.0,0.0,15.6,31.7,40148.35,3.47,False,265,15.533333333333331,1.8666666666666665,0.8666666666666671,-1.8666666666666665,normal,11.999999999999998,False,False,False,False,9,autumn,5,True
2024-09-22,23.9,10.8,16.6,0.0,0.0,0.0,0.0,14.3,29.2,39901.77,2.94,False,266,14.166666666666666,0.03333333333333333,2.4333333333333353,-0.03333333333333333,warm,13.099999999999998,False,False,False,False,9,autumn,6,True
2024-09-23,24.2,9.4,16.9,0.0,0.0,0.0,0.0,10.7,17.6,36296.04,2.6,False,267,14.033333333333331,0.0,2.866666666666667,0.0,warm,14.799999999999999,False,False,False,False,9,autumn,0,False
2024-09-24,17.6,11.9,14.6,11.6,11.6,0.0,7.0,21.5,38.2,10994.1,0.83,False,268,13.666666666666666,3.933333333333333,0.9333333333333336,7.666666666666666,normal,5.700000000000001,True,False,False,False,9,autumn,1,False
2024-09-25,19.1,12.9,15.1,2.7,2.7,0.0,6.0,20.1,46.4,17344.07,1.52,False,269,15.0,0.9666666666666668,0.09999999999999964,1.7333333333333334,normal,6.200000000000001,True,False,False,False,9,autumn,2,False
2024-09-26,19.4,13.6,16.4,4.9,4.9,0.0,8.0,26.9,47.9,2443.23,1.56,False,270,16.166666666666668,1.6333333333333335,0.23333333333333073,3.2666666666666666,normal,5.799999999999999,True,False,False,False,9,autumn,3,False
2024-09-27,19.4,13.6,16.0,1.0,1.0,0.0,3.0,32.4,55.8,34780.99,3.29,False,271,15.966666666666667,0.3333333333333333,0.033333333333333215,0.6666666666666667,normal,5.799999999999999,False,False,False,False,9,autumn,4,False
2024-09-28,15.2,8.4,12.3,0.4,0.4,0.0,4.0,36.0,61.6,36485.89,2.5,False,272,13.966666666666667,0.6,-1.666666666666666,-0.19999999999999996,normal,6.799999999999999,False,False,False,False,9,autumn,5,True
2024-09-29,14.2,5.8,9.6,0.0,0.0,0.0,0.0,16.1,30.2,36501.15,1.78,False,273,11.5,0.0,-1.9000000000000004,0.0,normal,8.399999999999999,False,False,False,False,9,autumn,6,True
2024-09-30,15.1,6.1,10.3,0.0,0.0,0.0,0.0,28.5,51.5,36250.35,2.4,False,274,11.700000000000001,0.13333333333333333,-1.4000000000000004,-0.13333333333333333,normal,9.0,False,False,False,False,9,autumn,0,False
2024-10-01,13.2,8.4,10.3,12.2,12.2,0.0,13.0,24.4,42.5,0.0,1.1,False,275,12.433333333333332,4.066666666666666,-2.133333333333331,8.133333333333333,cold,4.799999999999999,True,False,False,False,10,autumn,1,False
2024-10-02,10.9,8.2,9.7,5.7,5.7,0.0,15.0,19.6,34.9,5374.22,0.73,False,276,11.933333333333332,4.633333333333333,-2.2333333333333325,1.0666666666666673,cold,2.700000000000001,True,False,False,False,10,autumn,2,False
2024-10-03,14.1,9.5,11.0,4.4,4.4,0.0,9.0,22.7,42.5,20905.13,1.15,False,277,11.6,4.2,-0.5999999999999996,0.20000000000000018,normal,4.6,True,False,False,False,10,autumn,3,False
2024-10-04,14.4,8.6,11.3,0.8,0.8,0.0,4.0,22.2,40.3,34696.49,1.5,False,278,12.133333333333335,0.8666666666666667,-0.8333333333333339,-0.06666666666666665,normal,5.800000000000001,False,False,False,False,10,autumn,4,False
2024-10-05,14.4,7.9,10.9,0.1,0.1,0.0,1.0,14.7,28.8,27522.97,1.38,False,279,12.466666666666667,1.4000000000000001,-1.5666666666666664,-1.3,normal,6.5,False,False,False,False,10,autumn,5,True
2024-10-06,12.6,5.4,9.3,0.0,0.0,0.0,0.0,12.5,24.8,16810.61,1.11,False,280,12.333333333333334,4.333333333333333,-3.033333333333333,-4.333333333333333,cold,7.199999999999999,False,False,False,False,10,autumn,6,True
2024-10-07,15.9,6.5,11.0,0.1,0.1,0.0,1.0,15.2,28.4,21661.74,0.99,False,281,12.333333333333334,1.6333333333333335,-1.333333333333334,-1.5333333333333334,normal,9.4,False,False,False,False,10,autumn,0,False
2024-10-08,20.9,10.9,15.2,5.0,5.0,0.0,7.0,15.4,27.0,25259.72,1.48,False,282,12.9,3.266666666666666,2.299999999999999,1.7333333333333338,warm,9.999999999999998,True,False,False,False,10,autumn,1,False
2024-10-09,19.3,13.3,16.1,9.0,9.0,0.0,11.0,21.4,42.8,25200.0,1.85,False,283,14.5,4.133333333333334,1.6000000000000014,4.866666666666666,normal,6.0,True,False,False,False,10,autumn,2,False
2024-10-10,18.5,9.2,15.2,2.7,2.7,0.0,12.0,37.5,69.8,18835.83,2.01,False,284,15.866666666666667,1.0333333333333334,-0.6666666666666679,1.6666666666666667,normal,9.3,True,False,False,False,10,autumn,3,False
2024-10-11,12.6,5.0,8.9,0.2,0.2,0.0,2.0,17.1,33.1,31532.66,1.45,False,285,12.200000000000001,2.1333333333333333,-3.3000000000000007,-1.9333333333333333,cold,7.6,False,False,False,False,10,autumn,4,False
2024-10-12,13.2,2.5,8.5,0.0,0.0,0.0,0.0,21.9,40.7,25242.12,1.82,False,286,12.133333333333333,0.19999999999999998,-3.633333333333333,-0.19999999999999998,cold,10.7,False,False,True,False,10,autumn,5,True
2024-10-13,11.8,9.1,10.3,3.7,3.7,0.0,11.0,36.2,65.5,31248.37,1.74,False,287,11.633333333333333,3.5666666666666664,-1.3333333333333321,0.13333333333333375,normal,2.700000000000001,True,False,False,False,10,autumn,6,True
2024-10-14,11.8,6.5,9.1,0.6,0.6,0.0,3.0,25.0,44.6,16659.12,1.26,False,288,9.6,0.39999999999999997,-0.5,0.2,normal,5.300000000000001,False,False,False,False,10,autumn,0,False
2024-10-15,11.9,4.9,8.0,0.0,0.0,0.0,0.0,13.0,21.6,30968.01,1.23,False,289,8.733333333333334,0.3666666666666667,-0.7333333333333343,-0.3666666666666667,normal,7.0,False,False,True,False,10,autumn,1,False
2024-10-16,13.7,4.8,8.9,0.0,0.0,0.0,0.0,26.2,46.1,33892.84,1.69,False,290,8.5,0.16666666666666666,0.40000000000000036,-0.16666666666666666,normal,8.899999999999999,False,False,True,False,10,autumn,2,False
2024-10-17,16.1,8.2,11.8,0.0,0.0,0.0,0.0,22.7,45.0,31749.47,1.89,False,291,8.066666666666668,0.0,3.7333333333333325,0.0,warm,7.900000000000002,False,False,False,False,10,autumn,3,False
2024-10-18,17.5,9.2,12.7,0.0,0.0,0.0,0.0,18.6,34.9,33064.66,1.56,False,292,8.233333333333333,1.4000000000000001,4.466666666666667,-1.4000000000000001,warm,8.3,False,False,False,False,10,autumn,4,False
2024-10-19,18.6,10.1,13.7,0.0,0.0,0.0,0.0,19.3,36.0,26225.65,1.42,False,293,9.266666666666666,2.6,4.433333333333334,-2.6,warm,8.500000000000002,False,False,False,False,10,autumn,5,True
2024-10-20,16.5,10.6,13.0,0.0,0.0,0.0,0.0,15.9,25.9,23983.43,1.27,False,294,11.766666666666666,0.5,1.2333333333333343,-0.5,normal,5.9,False,False,False,False,10,autumn,6,True
2024-10-21,18.8,13.9,15.5,3.1,3.1,0.0,7.0,17.1,29.9,11818.86,0.92,False,295,13.366666666666667,1.6333333333333335,2.133333333333333,1.4666666666666666,warm,4.9,True,False,False,False,10,autumn,0,False
2024-10-22,18.0,8.9,12.9,0.0,0.0,0.0,0.0,27.1,50.0,22763.9,1.03,False,296,12.233333333333334,1.2666666666666666,0.6666666666666661,-1.2666666666666666,normal,9.1,False,False,False,False,10,autumn,1,False
2024-10-23,14.4,6.8,10.0,0.0,0.0,0.0,0.0,11.3,23.0,31088.82,0.92,False,297,10.733333333333334,3.0,-0.7333333333333343,-3.0,normal,7.6000000000000005,False,False,False,False,10,autumn,2,False
2024-10-24,13.8,4.1,8.9,0.0,0.0,0.0,0.0,17.9,32.8,25680.31,1.02,False,298,9.533333333333333,0.5666666666666667,-0.6333333333333329,-0.5666666666666667,normal,9.700000000000001,False,False,True,False,10,autumn,3,False
2024-10-25,16.4,7.7,11.2,0.0,0.0,0.0,0.0,12.2,24.1,31178.53,1.09,False,299,9.6,4.133333333333334,1.5999999999999996,-4.133333333333334,normal,8.7,False,False,False,False,10,autumn,4,False
2024-10-26,16.6,6.2,10.7,0.0,0.0,0.0,0.0,11.7,19.1,22048.55,0.9,False,300,9.033333333333333,3.266666666666667,1.666666666666666,-3.266666666666667,normal,10.400000000000002,False,False,False,False,10,autumn,5,True
2024-10-27,15.6,8.5,11.6,0.1,0.1,0.0,1.0,22.5,41.0,19776.79,0.93,False,301,9.933333333333332,4.333333333333333,1.6666666666666679,-4.233333333333333,normal,7.1,False,False,False,False,10,autumn,6,True
2024-10-28,15.8,6.6,11.8,0.6,0.6,0.0,5.0,17.4,31.7,7200.0,0.6,False,302,11.333333333333334,1.8999999999999997,0.4666666666666668,-1.2999999999999998,normal,9.200000000000001,False,False,False,False,10,autumn,0,False
2024-10-29,14.4,11.9,13.1,0.4,0.4,0.0,3.0,16.4,29.9,0.0,0.42,False,303,12.033333333333333,2.766666666666667,1.0666666666666664,-2.366666666666667,normal,2.5,False,False,False,False,10,autumn,1,False
2024-10-30,14.8,11.1,12.9,0.0,0.0,0.0,0.0,18.5,33.8,7918.94,0.71,False,304,10.666666666666666,1.2333333333333334,2.2333333333333343,-1.2333333333333334,warm,3.700000000000001,False,False,False,False,10,autumn,2,False
2024-10-31,14.3,9.1,11.6,0.0,0.0,0.0,0.0,21.9,40.7,9145.27,1.07,False,305,10.766666666666666,1.7333333333333334,0.8333333333333339,-1.7333333333333334,normal,5.200000000000001,False,False,False,False,10,autumn,3,False
2024-11-01,12.9,9.1,10.9,0.0,0.0,0.0,0.0,25.6,45.7,4163.8,0.87,False,306,10.966666666666667,1.5,-0.06666666666666643,-1.5,normal,3.8000000000000007,False,False,False,False,11,autumn,4,False
2024-11-02,11.8,1.9,7.6,0.3,0.3,0.0,2.0,19.6,35.3,28925.23,1.04,False,307,8.9,0.26666666666666666,-1.3000000000000007,0.033333333333333326,normal,9.9,False,False,True,False,11,autumn,5,True
2024-11-03,9.9,0.1,4.6,0.0,0.0,0.0,0.0,12.6,24.8,28784.26,0.78,False,308,7.933333333333334,0.5666666666666667,-3.333333333333334,-0.5666666666666667,cold,9.8,False,False,True,False,11,autumn,6,True
2024-11-04,10.9,6.5,8.5,0.0,0.0,0.0,0.0,13.0,22.0,1189.32,0.4,False,309,9.200000000000001,2.8000000000000003,-0.7000000000000011,-2.8000000000000003,normal,4.4,False,False,False,False,11,autumn,0,False
2024-11-05,10.4,3.7,7.1,0.0,0.0,0.0,0.0,13.5,25.9,18259.27,0.59,False,310,8.6,0.8666666666666667,-1.5,-0.8666666666666667,normal,6.7,False,False,True,False,11,autumn,1,False
2024-11-06,6.4,1.6,4.0,0.0,0.0,0.0,0.0,7.6,11.5,0.0,0.33,False,311,6.8,0.0,-2.8,0.0,cold,4.800000000000001,False,False,True,False,11,autumn,2,False
2024-11-07,6.3,4.7,5.3,0.0,0.0,0.0,0.0,6.4,14.0,0.0,0.35,False,312,5.866666666666667,0.4666666666666666,-0.5666666666666673,-0.4666666666666666,normal,1.5999999999999996,False,False,True,False,11,autumn,3,False
2024-11-08,6.6,3.4,4.9,0.0,0.0,0.0,0.0,19.4,35.6,5296.7,0.54,False,313,6.233333333333333,0.09999999999999999,-1.333333333333333,-0.09999999999999999,normal,3.1999999999999997,False,False,True,False,11,autumn,4,False
2024-11-09,7.4,0.8,3.6,0.0,0.0,0.0,0.0,16.6,29.5,27217.66,0.53,False,314,6.433333333333334,0.13333333333333333,-2.8333333333333335,-0.13333333333333333,cold,6.6000000000000005,False,False,True,False,11,autumn,5,True
2024-11-10,3.5,-0.2,1.5,0.0,0.0,0.0,0.0,11.0,22.7,2549.5,0.31,False,315,4.566666666666666,0.6666666666666666,-3.0666666666666664,-0.6666666666666666,cold,3.7,False,False,True,False,11,autumn,6,True
2024-11-11,7.7,1.1,4.3,0.4,0.4,0.0,4.0,11.2,19.1,10800.0,0.41,False,316,5.833333333333333,0.5,-1.5333333333333332,-0.09999999999999998,normal,6.6,False,False,True,False,11,autumn,0,False
2024-11-12,4.8,2.7,3.8,0.1,0.1,0.0,1.0,11.6,19.8,8283.34,0.32,False,317,6.7,1.5333333333333332,-2.9000000000000004,-1.4333333333333331,cold,2.0999999999999996,False,False,True,False,11,autumn,1,False
2024-11-13,7.8,3.4,5.1,0.6,0.6,0.0,6.0,11.6,26.3,12858.29,0.36,False,318,8.433333333333332,1.9666666666666668,-3.333333333333332,-1.3666666666666667,cold,4.4,False,False,True,False,11,autumn,2,False
2024-11-14,9.4,2.8,6.4,0.3,0.3,0.0,3.0,14.5,35.6,6922.08,0.41,False,319,6.3999999999999995,4.6,8.881784197001252e-16,-4.3,normal,6.6000000000000005,False,False,True,False,11,autumn,3,False
2024-11-15,9.1,4.6,6.8,0.1,0.1,0.0,1.0,14.6,36.0,760.86,0.35,False,320,6.3999999999999995,2.6,0.40000000000000036,-2.5,normal,4.5,False,False,True,False,11,autumn,4,False
2024-11-16,8.1,4.5,6.5,0.0,0.0,0.0,0.0,18.2,41.0,17342.62,0.72,False,321,4.5,2.3666666666666667,2.0,-2.3666666666666667,normal,3.5999999999999996,False,False,True,False,11,autumn,5,True
2024-11-17,7.4,4.2,6.0,3.7,3.7,0.0,13.0,22.2,46.4,6399.34,0.46,False,322,4.3,1.2666666666666668,1.7000000000000002,2.4333333333333336,normal,3.2,True,False,True,False,11,autumn,6,True
2024-11-18,6.0,2.6,4.1,0.7,0.7,0.0,4.0,25.5,55.4,17655.9,0.62,False,323,4.833333333333333,3.9,-0.7333333333333334,-3.2,normal,3.4,False,False,True,False,11,autumn,0,False
2024-11-19,9.4,1.4,3.5,26.3,25.1,0.84,16.0,24.3,50.8,0.0,0.15,False,324,4.8,16.566666666666666,-1.2999999999999998,9.733333333333334,normal,8.0,True,False,True,False,11,autumn,1,False
2024-11-20,2.8,0.8,1.7,0.6,0.2,0.28,2.0,18.9,44.3,0.0,0.29,False,325,1.2666666666666666,0.8333333333333334,0.43333333333333335,-0.2333333333333334,normal,1.9999999999999998,False,False,True,False,11,autumn,2,False
2024-11-21,3.0,-1.1,0.9,0.4,0.1,0.21,2.0,19.5,44.6,14854.62,0.43,False,326,-0.7999999999999999,0.13333333333333333,1.7,0.2666666666666667,normal,4.1,False,False,True,False,11,autumn,3,False
2024-11-22,2.8,-1.1,1.5,0.3,0.0,0.21,3.0,18.5,42.5,3424.62,0.47,False,327,2.0,1.7333333333333334,-0.5,-1.4333333333333333,normal,3.9,False,False,True,False,11,autumn,4,False
2024-11-23,4.6,-0.9,2.0,0.1,0.1,0.0,1.0,18.0,45.4,14861.93,0.52,False,328,1.9333333333333333,1.7333333333333334,0.06666666666666665,-1.6333333333333333,normal,5.5,False,False,True,False,11,autumn,5,True
2024-11-24,11.9,3.4,8.4,11.4,11.4,0.0,11.0,23.2,44.6,3996.74,0.85,False,329,3.566666666666667,3.9333333333333336,4.833333333333334,7.466666666666667,warm,8.5,True,False,True,False,11,autumn,6,True
2024-11-25,13.9,11.2,12.4,0.0,0.0,0.0,0.0,19.2,39.2,14118.71,1.77,False,330,4.066666666666667,0.0,8.333333333333332,0.0,very_warm,2.700000000000001,False,False,False,False,11,autumn,0,False
2024-11-26,10.6,5.8,8.6,1.9,1.9,0.0,7.0,14.1,32.4,13838.34,0.43,False,331,3.5333333333333337,1.4333333333333333,5.066666666666666,0.46666666666666656,very_warm,4.8,True,False,False,False,11,autumn,1,False
